BATHRM,HF_BATHRM,HEAT,AC,NUM_UNITS,ROOMS,BEDRM,AYB,YR_RMDL,EYB,GBA,BLDG_NUM,STYLE,STRUCT,GRADE,CNDTN,EXTWALL,ROOF,INTWALL,KITCHENS,FIREPLACES,USECODE,LANDAREA,ZIPCODE,LATITUDE,LONGITUDE,WARD,QUADRANT,SALEYEAR,SALEMONTH,PRICE,PROP CLASS
2,1,Hot Water Rad,Y,1,7,3,1932,>2000,1969,1909.0,1,2 Story,Single,Good Quality,Good,Common Brick,Comp Shingle,Hardwood,1,1,12,3446,20015.0,38.96053823,-77.07034018,Ward 3,NW,2003,2,590000.0,Middle
3,1,Forced Air,Y,1,6,4,1925,>2000,1964,1690.0,1,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,2761,20011.0,38.95555375,-77.02113276,Ward 4,NW,2016,9,699000.0,Middle
1,1,Warm Cool,Y,1,7,3,1948,No Remodeling,1958,1422.0,1,2 Story,Semi-Detached,Average,Average,Common Brick,Built Up,Hardwood,1,0,13,2725,20019.0,38.8882774,-76.92382775,Ward 7,SE,2000,2,112500.0,Lower
2,0,Hot Water Rad,Y,1,7,3,1938,>2000,1969,992.0,1,2 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1348,20007.0,38.91970797,-77.07772173,Ward 3,NW,2017,9,795000.0,Middle
3,1,Forced Air,Y,1,6,3,1932,>2000,1964,1044.0,1,2 Story,Row Inside,Average,Very Good,Brick/Siding,Metal- Sms,Hardwood,1,0,11,2505,20002.0,38.92324976,-77.00132491,Ward 5,NE,2017,7,651000.0,Middle
2,2,Forced Air,Y,1,6,3,1916,>2000,1964,1482.0,1,1.5 Story Fin,Single,Average,Good,Vinyl Siding,Comp Shingle,Hardwood/Carp,1,0,12,5500,20018.0,38.92741394,-76.96988543,Ward 5,NE,2009,7,325000.0,Lower
1,3,Hot Water Rad,N,1,7,4,1927,No Remodeling,1963,2167.0,1,2.5 Story Fin,Semi-Detached,Very Good,Average,Common Brick,Metal- Sms,Hardwood,1,1,13,3900,20007.0,38.92697039,-77.07607461,Ward 3,NW,2017,1,1150000.0,Upper
3,0,Hot Water Rad,Y,1,7,4,1937,No Remodeling,1954,1994.0,1,2.5 Story Unfin,Single,Above Average,Average,Common Brick,Comp Shingle,Hardwood,1,1,12,3679,20016.0,38.9489166,-77.07309529999999,Ward 3,NW,2011,8,778500.0,Middle
2,0,Forced Air,Y,2,9,3,1953,No Remodeling,1962,1544.0,1,2 Story,Row End,Average,Good,Common Brick,Metal- Sms,Hardwood,2,1,24,1384,20003.0,38.89010342,-76.99289086,Ward 6,NE,2013,7,836400.0,Middle
2,0,Forced Air,Y,1,8,3,1942,1971-2000,1943,832.0,1,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1,0,11,1558,20019.0,38.89333266,-76.95964609999999,Ward 7,NE,2001,10,121500.0,Lower
1,0,Hot Water Rad,N,1,6,3,1928,No Remodeling,1957,1640.0,1,2 Story,Semi-Detached,Above Average,Average,Common Brick,Metal- Sms,Hardwood,1,0,13,2648,20011.0,38.96250808,-77.02138152,Ward 4,NW,1993,1,123511.0,Lower
2,2,Forced Air,Y,1,7,3,2002,No Remodeling,2007,1224.0,1,3.5 Story Fin,Row End,Above Average,Excellent,Brick/Siding,Comp Shingle,Hardwood/Carp,1,0,11,1399,20032.0,38.83045348,-76.99191578,Ward 8,SE,2002,1,120540.0,Lower
1,1,Hot Water Rad,N,1,8,4,1925,No Remodeling,1943,1200.0,1,2 Story,Row End,Average,Average,Common Brick,Metal- Sms,Carpet,1,0,11,1700,20020.0,38.86742097,-76.98558193,Ward 8,SE,2017,8,270000.0,Lower
4,1,Forced Air,Y,1,8,4,2016,No Remodeling,2017,1580.0,1,2 Story,Single,Above Average,Very Good,Brick/Siding,Comp Shingle,Hardwood/Carp,1,0,12,6288,20019.0,38.89785528,-76.91887807,Ward 7,NE,2016,11,430000.0,Lower
2,0,Forced Air,Y,1,6,3,1936,No Remodeling,1957,1260.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,1,0,11,1748,20011.0,38.95586983,-77.01339172,Ward 4,NW,2015,5,425000.0,Lower
3,1,Warm Cool,Y,1,8,4,1975,No Remodeling,1992,2160.0,1,2 Story,Semi-Detached,Very Good,Good,Common Brick,Built Up,Hardwood,1,2,13,3015,20016.0,38.92958872,-77.07611512,Ward 3,NW,2009,12,950000.0,Middle
3,1,Forced Air,Y,1,6,3,1925,>2000,1967,1758.0,1,2 Story,Row End,Above Average,Very Good,Common Brick,Built Up,Hardwood,1,1,11,3563,20011.0,38.94675131,-77.02120998,Ward 4,NW,2013,7,725000.0,Middle
4,0,Forced Air,Y,1,8,5,1921,>2000,1964,1200.0,1,1.5 Story Fin,Single,Average,Very Good,Aluminum,Comp Shingle,Hardwood/Carp,1,1,12,9000,20018.0,38.92956725,-76.96940141,Ward 5,NE,2016,5,665000.0,Middle
4,1,Hot Water Rad,Y,1,9,5,1923,>2000,1984,2313.0,1,2.5 Story Fin,Row End,Very Good,Good,Common Brick,Slate,Hardwood,2,1,11,5978,20008.0,38.93004569,-77.06495541,Ward 3,NW,2016,3,1486000.0,Upper
1,0,Forced Air,Y,1,6,2,1914,>2000,1967,950.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1779,20003.0,38.88553093,-76.98436529,Ward 6,SE,2010,2,469000.0,Lower
2,1,Forced Air,Y,1,8,4,1945,No Remodeling,1971,1452.0,1,2 Story,Single,Good Quality,Good,Common Brick,Slate,Hardwood,1,1,12,5231,20020.0,38.8691398,-76.95732219,Ward 7,SE,2016,6,505000.0,Lower
2,0,Hot Water Rad,Y,3,6,5,1921,1971-2000,1954,1786.0,1,2.5 Story Fin,Row Inside,Average,Average,Common Brick,Metal- Sms,Hardwood,3,0,24,1489,20010.0,38.93367047,-77.03315748,Ward 1,NW,2002,10,250000.0,Lower
2,1,Forced Air,N,1,9,4,1925,No Remodeling,1954,1856.0,1,2 Story,Semi-Detached,Very Good,Average,Common Brick,Slate,Hardwood,1,1,13,3750,20007.0,38.9277649,-77.07653042,Ward 3,NW,1993,9,220000.0,Lower
2,1,Forced Air,Y,1,7,3,2012,No Remodeling,2014,1396.0,1,3 Story,Row Inside,Very Good,Very Good,Brick/Siding,Built Up,Hardwood/Carp,1,1,11,568,20003.0,38.87816861,-77.00078103,Ward 6,SE,2012,3,633150.0,Middle
2,0,Hot Water Rad,N,1,7,2,1890,No Remodeling,1964,1156.0,1,2 Story,Row Inside,Average,Average,Common Brick,Metal- Sms,Hardwood,1,2,11,973,20003.0,38.88147261,-76.99885612,Ward 6,SE,2014,10,560000.0,Middle
2,1,Hot Water Rad,N,2,7,3,1922,>2000,1969,1448.0,1,2 Story,Row End,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,2,1,24,768,20003.0,38.8888716,-76.98915159,Ward 6,SE,2015,12,830000.0,Middle
3,1,Forced Air,Y,1,12,4,1913,>2000,1964,1594.0,1,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,2499,20011.0,38.95498122,-77.02509604,Ward 4,NW,2016,10,566000.0,Middle
1,2,Forced Air,Y,1,7,3,1925,>2000,1964,1400.0,1,2 Story,Row Inside,Average,Average,Common Brick,Metal- Sms,Hardwood,1,0,11,2613,20011.0,38.94618808,-77.01817478,Ward 4,NW,2005,2,335000.0,Lower
1,1,Warm Cool,Y,1,7,3,1912,1971-2000,1967,1640.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Metal- Sms,Wood Floor,1,0,11,2024,20003.0,38.87771209,-76.98725138,Ward 6,SE,1997,4,95000.0,Lower
2,2,Warm Cool,Y,1,7,3,1979,No Remodeling,1981,1836.0,1,3 Story,Row Inside,Above Average,Average,Brick/Siding,Comp Shingle,Wood Floor,1,0,11,1461,20032.0,38.8498684,-77.00481713,Ward 8,SE,2015,12,262000.0,Lower
3,1,Warm Cool,Y,1,8,3,1938,>2000,1961,2202.0,1,2.5 Story Fin,Single,Very Good,Good,Common Brick,Slate,Hardwood,1,2,12,5530,20015.0,38.97103286,-77.06662691,Ward 4,NW,2003,7,852000.0,Middle
2,0,Forced Air,Y,1,6,3,1946,>2000,1966,1152.0,1,2 Story,Semi-Detached,Average,Good,Common Brick,Built Up,Hardwood,1,0,13,3500,20032.0,38.83320379999999,-76.99400646,Ward 8,SE,2011,8,182000.0,Lower
2,0,Forced Air,Y,2,9,4,1908,>2000,1969,1774.0,1,2 Story,Row End,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,2,1,24,1757,20003.0,38.88809036,-76.99924457,Ward 6,SE,2014,7,958000.0,Middle
2,1,Forced Air,Y,1,6,2,1923,>2000,1964,944.0,1,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,975,20002.0,38.92074102,-77.00181622,Ward 5,NE,2018,5,630000.0,Middle
3,1,Forced Air,Y,1,8,4,2012,No Remodeling,2014,1868.0,1,3 Story,Row Inside,Very Good,Excellent,Brick/Siding,Comp Shingle,Hardwood/Carp,1,0,11,748,20003.0,38.87716192,-77.00079000000001,Ward 6,SE,2012,11,868095.0,Middle
2,1,Forced Air,Y,2,6,3,1900,>2000,1969,1080.0,1,2 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood,2,1,24,450,20001.0,38.9139325,-77.01860149,Ward 6,NW,2012,8,585000.0,Middle
1,1,Hot Water Rad,N,1,6,3,1923,No Remodeling,1943,1352.0,1,2 Story,Row Inside,Average,Average,Common Brick,Metal- Sms,Hardwood,1,0,11,2407,20011.0,38.94303144,-77.01468390000001,Ward 4,NW,2002,5,194000.0,Lower
1,0,Hot Water Rad,N,1,7,3,1962,No Remodeling,1965,1380.0,1,1 Story,Single,Above Average,Average,Common Brick,Shake,Wood Floor,1,0,12,4721,20019.0,38.87964564,-76.93730037,Ward 7,SE,1994,8,105000.0,Lower
3,1,Forced Air,Y,2,7,5,1910,>2000,1967,1736.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,2,0,24,1534,20010.0,38.93360806,-77.02714554,Ward 1,NW,2016,3,825000.0,Middle
2,1,Forced Air,Y,1,6,3,1991,No Remodeling,1996,1500.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Comp Shingle,Hardwood,1,0,11,1527,20002.0,38.89941582,-76.99284843,Ward 6,NE,1992,8,139900.0,Lower
2,1,Hot Water Rad,N,1,7,3,1925,No Remodeling,1964,1338.0,1,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Carpet,1,0,11,1612,20002.0,38.92112181,-77.00094767,Ward 5,NE,2004,1,205000.0,Lower
4,0,Hot Water Rad,N,4,16,4,1936,No Remodeling,1954,3190.0,1,2 Story,Multi,Average,Average,Brick/Siding,Built Up,Hardwood,4,0,23,2822,20002.0,38.89592669,-76.98134903,Ward 6,NE,2012,3,348000.0,Lower
2,0,Warm Cool,Y,1,6,3,1939,No Remodeling,1969,1781.0,1,2 Story,Single,Good Quality,Good,Common Brick,Slate,Hardwood,1,1,12,5614,20015.0,38.97568578,-77.06324206,Ward 4,NW,2007,5,820000.0,Middle
1,1,Warm Cool,Y,1,6,2,1880,No Remodeling,1960,1392.0,1,2 Story,Row End,Good Quality,Average,Common Brick,Metal- Sms,Hardwood,1,0,11,931,20001.0,38.90705973,-77.02464268,Ward 2,NW,2017,11,839500.0,Middle
2,1,Hot Water Rad,N,2,8,4,1929,>2000,1963,2176.0,1,3 Story,Semi-Detached,Very Good,Average,Common Brick,Metal- Sms,Hardwood,2,1,24,3108,20007.0,38.92724406,-77.07731108,Ward 3,NW,1996,4,310000.0,Lower
3,0,Forced Air,Y,1,9,4,1933,>2000,1969,1404.0,1,1.5 Story Fin,Single,Good Quality,Good,Common Brick,Comp Shingle,Hardwood,1,1,12,5868,20015.0,38.95820266,-77.08259462,Ward 3,NW,2005,6,805000.0,Middle
1,1,Hot Water Rad,N,1,5,2,1939,1971-2000,1947,1040.0,1,2 Story,Single,Above Average,Good,Stone,Comp Shingle,Hardwood,1,0,12,4800,20019.0,38.90499896,-76.94360047,Ward 7,NE,1997,9,121667.0,Lower
2,0,Forced Air,N,1,6,3,1925,No Remodeling,1960,1080.0,1,2 Story,Row Inside,Good Quality,Average,Brick/Siding,Metal- Sms,Hardwood,1,0,11,2281,20007.0,38.91376422,-77.07334546,Ward 2,NW,2014,12,760000.0,Middle
3,1,Forced Air,Y,1,6,4,1946,>2000,1974,1508.0,1,2 Story,Single,Very Good,Good,Common Brick,Comp Shingle,Hardwood,1,1,12,3259,20015.0,38.96416286,-77.05898045,Ward 4,NW,2007,6,795000.0,Middle
1,0,Warm Cool,Y,1,6,3,1939,>2000,1967,992.0,1,2 Story,Row End,Above Average,Average,Common Brick,Built Up,Hardwood,1,0,11,2949,20020.0,38.86722821,-76.94798033,Ward 7,SE,2016,2,290000.0,Lower
1,0,Forced Air,Y,1,6,3,1948,1971-2000,1985,1122.0,1,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1,0,11,1335,20019.0,38.87953519,-76.96331675,Ward 7,SE,2002,11,102000.0,Lower
2,1,Forced Air,Y,1,6,3,1900,>2000,1967,1024.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood/Carp,1,0,11,901,20001.0,38.90632209,-77.01673592,Ward 6,NW,2015,5,650000.0,Middle
1,1,Forced Air,Y,1,6,2,1915,>2000,1964,980.0,1,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Hardwood,1,1,11,1088,20002.0,38.8932039,-76.98435427,Ward 6,NE,2004,11,315000.0,Lower
1,0,Hot Water Rad,Y,1,6,2,1925,No Remodeling,1954,984.0,1,1 Story,Single,Average,Average,Vinyl Siding,Comp Shingle,Hardwood,1,0,12,4562,20019.0,38.89450282,-76.94077662,Ward 7,NE,2004,6,155000.0,Lower
3,0,Forced Air,Y,1,7,4,1912,>2000,1967,960.0,1,2 Story,Semi-Detached,Above Average,Good,Common Brick,Built Up,Hardwood/Carp,1,0,13,1990,20020.0,38.87165871,-76.97215388,Ward 8,SE,2018,2,387500.0,Lower
1,0,Hot Water Rad,Y,1,7,3,1933,1941-1970,1963,1708.0,1,2 Story,Single,Very Good,Good,Common Brick,Slate,Hardwood,1,1,12,3332,20015.0,38.96956784,-77.06221447,Ward 4,NW,2005,7,738000.0,Middle
2,0,Warm Cool,Y,1,7,3,1938,>2000,1967,1140.0,1,2 Story,Row End,Above Average,Good,Common Brick,Comp Shingle,Hardwood,1,0,11,4365,20020.0,38.86760828,-76.97819129999999,Ward 8,SE,2017,4,362500.0,Lower
2,2,Warm Cool,Y,1,9,5,1910,>2000,1984,2505.0,1,3 Story,Row End,Very Good,Good,Common Brick,Metal- Sms,Hardwood,1,1,11,2456,20008.0,38.92796095,-77.05559276,Ward 3,NW,2014,4,1450000.0,Upper
1,0,Warm Cool,Y,1,5,2,1951,No Remodeling,1958,864.0,1,2 Story,Semi-Detached,Average,Good,Common Brick,Comp Shingle,Hardwood,1,0,13,2520,20011.0,38.960342,-77.0020233,Ward 4,NE,1995,6,103000.0,Lower
4,1,Warm Cool,Y,2,9,4,1920,1971-2000,1978,2468.0,1,2.5 Story Fin,Row Inside,Excellent,Average,Common Brick,Metal- Sms,Hardwood,2,3,24,2468,20009.0,38.92167372,-77.04777006,Ward 1,NW,2006,5,1300000.0,Upper
2,1,Hot Water Rad,Y,1,7,3,1931,No Remodeling,1969,1260.0,1,2 Story,Single,Good Quality,Average,Brick/Siding,Slate,Hardwood,1,1,12,4405,20015.0,38.96945063,-77.06868199,Ward 4,NW,2011,4,676000.0,Middle
3,1,Warm Cool,Y,1,8,3,1925,1971-2000,1969,2056.0,1,2 Story,Single,Good Quality,Good,Brick/Siding,Comp Shingle,Hardwood,1,1,12,4693,20015.0,38.97032983,-77.07184675,Ward 3,NW,2004,3,814000.0,Middle
1,1,Hot Water Rad,N,1,6,2,1925,No Remodeling,1947,1032.0,1,1.5 Story Fin,Single,Above Average,Good,Wood Siding,Comp Shingle,Hardwood,1,1,12,4255,20017.0,38.9276568,-76.99331947,Ward 5,NE,2017,1,500000.0,Lower
3,1,Hot Water Rad,Y,1,8,4,1932,No Remodeling,1972,2070.0,1,3 Story,Row End,Very Good,Good,Brick Veneer,Built Up,Hardwood,1,1,11,4080,20007.0,38.90879948,-77.08042277,Ward 3,NW,2018,5,1092000.0,Upper
3,1,Forced Air,Y,1,7,3,1935,No Remodeling,1969,2132.0,1,2 Story,Single,Good Quality,Good,Brick/Siding,Slate,Hardwood,1,1,12,8762,20008.0,38.94992879,-77.06078252,Ward 3,NW,2007,9,915155.0,Middle
2,0,Forced Air,Y,1,6,3,1940,>2000,1967,928.0,1,2 Story,Semi-Detached,Above Average,Very Good,Common Brick,Comp Shingle,Hardwood,1,0,13,1565,20011.0,38.96250328,-77.00095087,Ward 4,NE,2017,1,545250.0,Middle
2,1,Forced Air,Y,1,6,3,1914,>2000,1964,1100.0,1,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1,0,11,1200,20002.0,38.90311318,-76.99396185,Ward 6,NE,2017,8,699000.0,Middle
1,0,Forced Air,N,1,6,2,1955,No Remodeling,1964,1050.0,1,2 Story,Semi-Detached,Average,Average,Common Brick,Built Up,Hardwood,1,0,13,1469,20019.0,38.89464132,-76.93349055,Ward 7,NE,2006,8,211000.0,Lower
1,1,Forced Air,Y,2,5,2,1915,No Remodeling,1957,1176.0,1,2 Story,Row End,Above Average,Average,Common Brick,Metal- Sms,Hardwood/Carp,2,3,24,1050,20005.0,38.91072802,-77.03107189,Ward 2,NW,2016,10,1020000.0,Middle
2,1,Hot Water Rad,Y,1,6,3,1935,>2000,1969,1392.0,1,2 Story,Single,Good Quality,Average,Common Brick,Slate,Hardwood,1,1,12,3269,20016.0,38.95577319,-77.08795684,Ward 3,NW,2012,8,718750.0,Middle
2,0,Forced Air,Y,1,6,3,1900,>2000,1969,1766.0,1,2 Story,Row End,Good Quality,Good,Common Brick,Metal- Sms,Wood Floor,1,0,11,1209,20002.0,38.89345235,-76.99242679,Ward 6,NE,2010,11,720000.0,Middle
1,0,Forced Air,N,1,6,3,1910,No Remodeling,1954,1177.0,1,2 Story,Row Inside,Average,Average,Common Brick,Comp Shingle,Hardwood,1,0,11,1246,20010.0,38.92990096,-77.02714794,Ward 1,NW,2001,8,85000.0,Lower
2,0,Forced Air,Y,1,4,2,1900,>2000,1980,1204.0,1,2 Story,Row Inside,Above Average,Very Good,Wood Siding,Built Up,Hardwood,1,0,11,933,20001.0,38.9119849,-77.01677703,Ward 5,NW,2017,7,730000.0,Middle
2,0,Hot Water Rad,N,1,7,3,1910,>2000,1984,1349.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Wood Floor,2,0,11,1232,20010.0,38.93340419,-77.03409146,Ward 1,NW,2015,5,687500.0,Middle
2,0,Forced Air,N,1,6,3,1925,1971-2000,1954,1020.0,1,2 Story,Row Inside,Average,Average,Common Brick,Metal- Sms,Hardwood,1,0,11,1223,20002.0,38.90266078,-76.98637813,Ward 5,NE,2015,7,439000.0,Lower
1,2,Hot Water Rad,N,1,9,3,1917,1971-2000,1967,2038.0,1,2 Story,Single,Above Average,Good,Stucco,Comp Shingle,Hardwood,1,1,12,9900,20012.0,38.97413776,-77.01961855,Ward 4,NW,2012,7,631000.0,Middle
3,1,Forced Air,Y,1,12,5,1951,>2000,1982,2336.0,1,2 Story,Single,Excellent,Good,Common Brick,Slate,Hardwood,2,2,12,9013,20008.0,38.94733268,-77.05814898,Ward 3,NW,2007,6,1405000.0,Upper
1,0,Warm Cool,Y,1,6,3,1927,No Remodeling,1957,1584.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Metal- Sms,Wood Floor,1,0,11,1280,20002.0,38.89495096,-76.98482052,Ward 6,NE,2002,4,175000.0,Lower
3,0,Forced Air,Y,1,6,3,2014,No Remodeling,2015,1350.0,1,3 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood/Carp,1,0,11,1721,20019.0,38.90267545,-76.95097417,Ward 7,NE,2016,3,274900.0,Lower
1,2,Forced Air,N,1,6,3,1956,1941-1970,1965,1381.0,1,2 Story,Semi-Detached,Average,Good,Common Brick,Comp Shingle,Hardwood,1,0,13,2829,20011.0,38.95319629,-76.99490189,Ward 5,NE,2014,6,339000.0,Lower
3,0,Forced Air,Y,1,9,3,1953,No Remodeling,1968,1446.0,1,1 Story,Single,Good Quality,Average,Common Brick,Comp Shingle,Hardwood,1,0,12,4641,20008.0,38.9528803,-77.06123255,Ward 3,NW,2018,3,865000.0,Middle
2,0,Forced Air,Y,1,4,2,1939,>2000,1964,750.0,1,2 Story,Row Inside,Average,Very Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1043,20002.0,38.89625929,-76.97596117,Ward 7,NE,2018,2,510000.0,Lower
2,0,Forced Air,Y,1,7,4,1925,>2000,1964,1365.0,1,1.5 Story Fin,Single,Average,Good,Vinyl Siding,Comp Shingle,Hardwood/Carp,1,0,12,4460,20018.0,38.92950605,-76.95823268,Ward 5,NE,2004,8,250000.0,Lower
1,1,Warm Cool,Y,1,5,2,1890,1971-2000,1978,1000.0,1,2 Story,Row Inside,Excellent,Good,Common Brick,Metal- Sms,Hardwood,1,1,11,1026,20007.0,38.90552528,-77.06874806,Ward 2,NW,2010,7,764500.0,Middle
2,0,Hot Water Rad,Y,1,6,3,1911,No Remodeling,1957,1328.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,1,0,11,1850,20010.0,38.93511825,-77.03164295,Ward 1,NW,2018,6,762000.0,Middle
3,1,Forced Air,Y,2,8,4,1933,>2000,1967,1692.0,1,2 Story,Row Inside,Above Average,Very Good,Common Brick,Built Up,Hardwood,2,0,11,2709,20002.0,38.89411938,-76.98104114,Ward 6,NE,2015,4,830300.0,Middle
2,0,Hot Water Rad,Y,1,7,3,1878,1941-1970,1982,1604.0,1,2 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Wood Floor,1,1,11,1324,20002.0,38.89182149,-76.99685351,Ward 6,NE,2016,9,907697.0,Middle
4,1,Hot Water Rad,Y,2,12,6,1923,>2000,1972,2838.0,1,2.5 Story Fin,Multi,Very Good,Average,Common Brick,Clay Tile,Hardwood,2,2,24,4144,20010.0,38.93298667,-77.03973392,Ward 1,NW,2008,10,911250.0,Middle
2,1,Forced Air,Y,1,8,4,1925,>2000,1964,1358.0,1,2 Story,Row Inside,Average,Very Good,Common Brick,Built Up,Hardwood,1,0,11,2579,20002.0,38.90537611,-76.99035513,Ward 5,NE,2017,3,651700.0,Middle
3,1,Hot Water Rad,Y,1,7,4,1925,>2000,1986,1340.0,1,2 Story,Row End,Good Quality,Good,Stucco,Metal- Sms,Hardwood,2,1,11,4272,20011.0,38.95645536,-77.03198423,Ward 4,NW,2014,9,625500.0,Middle
2,0,Forced Air,Y,1,7,4,1952,>2000,1973,1070.0,1,1.5 Story Fin,Single,Above Average,Good,Common Brick,Comp Shingle,Hardwood/Carp,1,0,12,5750,20019.0,38.8771309,-76.93787949,Ward 7,SE,2009,1,280000.0,Lower
3,1,Hot Water Rad,Y,1,10,3,1925,>2000,1969,2090.0,1,3 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,2,1,11,2000,20008.0,38.92658172,-77.05179761,Ward 3,NW,2012,2,830000.0,Middle
2,0,Hot Water Rad,N,1,6,4,1929,1941-1970,1963,2131.0,1,2.5 Story Fin,Row End,Very Good,Average,Common Brick,Metal- Sms,Hardwood,1,1,11,1995,20007.0,38.91118549,-77.08097601,Ward 3,NW,2017,9,906503.0,Middle
3,0,Hot Water Rad,Y,1,8,4,1938,>2000,1969,1400.0,1,2 Story,Single,Good Quality,Good,Common Brick,Slate,Hardwood,1,1,12,4475,20015.0,38.97253309,-77.06065755,Ward 4,NW,2015,12,901000.0,Middle
1,0,Hot Water Rad,Y,1,6,3,1911,>2000,1964,1192.0,1,2 Story,Semi-Detached,Average,Good,Common Brick,Built Up,Hardwood,1,0,13,971,20001.0,38.91442389,-77.01871093,Ward 6,NW,2000,2,159000.0,Lower
2,0,Ht Pump,Y,1,6,2,1906,>2000,1967,1436.0,1,2 Story,Row End,Above Average,Good,Common Brick,Built Up,Hardwood,2,2,11,1333,20001.0,38.9200402,-77.0136734,Ward 5,NW,2014,3,699900.0,Middle
4,0,Hot Water Rad,N,4,11,4,1883,>2000,1969,1989.0,1,3 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Wood Floor,4,1,24,1059,20003.0,38.8858761,-77.0008165,Ward 6,SE,2014,8,1118358.0,Upper
1,1,Forced Air,Y,1,7,3,1946,>2000,1966,1332.0,1,2 Story,Semi-Detached,Average,Very Good,Common Brick,Built Up,Hardwood,1,0,13,2630,20032.0,38.83944703,-76.99438397,Ward 8,SE,2017,12,340000.0,Lower
2,1,Hot Water Rad,N,1,6,4,1908,>2000,1964,1360.0,1,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Hardwood,2,0,11,1746,20010.0,38.93016366,-77.02190511,Ward 1,NW,2014,3,550000.0,Middle
1,2,Forced Air,Y,1,9,4,1940,No Remodeling,1954,1546.0,1,2.5 Story Fin,Single,Very Good,Average,Common Brick,Comp Shingle,Hardwood,1,1,12,2920,20015.0,38.95931138,-77.06793368,Ward 3,NW,2005,11,685000.0,Middle
3,1,Forced Air,Y,1,6,4,1925,>2000,1969,1696.0,1,2 Story,Row Inside,Good Quality,Good,Brick/Stone,Built Up,Hardwood/Carp,1,1,11,2000,20007.0,38.91518705,-77.07252651,Ward 2,NW,2009,12,925650.0,Middle
2,1,Forced Air,Y,1,10,4,1922,>2000,1982,2280.0,1,2 Story,Row Inside,Good Quality,Average,Common Brick,Metal- Sms,Hardwood,1,1,11,2310,20010.0,38.92905904,-77.03974384,Ward 1,NW,2010,12,755000.0,Middle
2,0,Hot Water Rad,N,1,5,3,1900,1971-2000,1964,1184.0,1,2 Story,Row Inside,Average,Good,Vinyl Siding,Metal- Sms,Hardwood,1,1,11,1040,20002.0,38.8982209,-76.98108029,Ward 6,NE,2017,11,625000.0,Middle
3,0,Hot Water Rad,Y,2,8,4,1918,>2000,1964,1608.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Metal- Sms,Wood Floor,2,1,24,2056,20002.0,38.89629751,-76.98958966,Ward 6,NE,2006,3,649000.0,Middle
3,1,Warm Cool,Y,1,8,4,1981,No Remodeling,1990,2256.0,1,3 Story,Row End,Very Good,Good,Brick Veneer,Comp Shingle,Hardwood/Carp,1,2,11,1821,20007.0,38.91288782,-77.07612058,Ward 2,NW,1992,8,375000.0,Lower
2,0,Hot Water Rad,Y,2,6,3,1900,>2000,1967,1190.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,2,1,24,801,20002.0,38.89145552,-76.99520508,Ward 6,NE,2013,7,785550.0,Middle
1,1,Hot Water Rad,N,1,6,4,1908,>2000,1978,1696.0,1,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1,0,11,2237,20003.0,38.88180804,-76.99127619,Ward 6,SE,2017,4,818000.0,Middle
2,0,Forced Air,Y,1,7,3,1912,1971-2000,1967,1240.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1,1,11,818,20002.0,38.89595432,-76.995903,Ward 6,NE,2017,7,805000.0,Middle
